shape,family,problem,method,label,competitor_class,n,mode,time_big_o,storage_big_o,shared_circle_solve_ms,shape_pullback_ms,shape_repay_ms,standalone_shape_pde_ms,batched_problem_shape_ms,full_suite_amortized_ms,timing_scope,relative_l2_vs_generated_q,relative_l2_vs_production_q,relative_l2_vs_continuum,dense_matrix_stored
thin_cambered_airfoil,airfoil_cambered,poisson,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.4906250396743417,0.16075000166893005,0.11233298573642969,0.7637080270797014,0.2935256973917907,0.1649256960566466,circle_solve_shared_across_shapes,1.2930874027422804e-15,1.2930874027422804e-15,1.2930874027422804e-15,False
thin_cambered_airfoil,airfoil_cambered,helmholtz,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.5066660232841969,0.16075000166893005,0.11924991849809885,0.7866659434512258,0.30111100447053707,0.17251100313539308,circle_solve_shared_across_shapes,1.9535274397071276e-15,1.9535274397071276e-15,1.9535274397071276e-15,False
thin_cambered_airfoil,airfoil_cambered,wave,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.4972500028088689,0.16075000166893005,0.1230000052601099,0.7810000097379088,0.3044687570460761,0.17586875571093213,circle_solve_shared_across_shapes,1.5367618494082648e-15,1.5367618494082648e-15,1.5367618494082648e-15,False
thin_cambered_airfoil,airfoil_cambered,laplace_dtn,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.4842499038204551,0.16075000166893005,0.12449990026652813,0.7694998057559133,0.3054269812613105,0.17682697992616642,circle_solve_shared_across_shapes,0.02734374999999998,0.02734374999999998,0.02734374999999998,False
thin_cambered_airfoil,airfoil_cambered,heat,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.49462507013231516,0.16075000166893005,0.11333299335092306,0.7687080651521683,0.2946923729420329,0.1660923716068889,circle_solve_shared_across_shapes,0.03307424681857614,0.03307424681857614,0.03307424681857614,False
thin_cambered_airfoil,airfoil_cambered,poisson,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.5021669203415513,0.16075000166893005,0.11725001968443394,0.7801669416949153,0.298923643034262,0.1703236416991179,circle_solve_shared_across_shapes,0.026737967914438453,0.026737967914438453,0.026737967914438453,False
thin_cambered_airfoil,airfoil_cambered,helmholtz,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.5014169728383422,0.16075000166893005,0.12429198250174522,0.7864589570090175,0.30593435803893954,0.1773343567037955,circle_solve_shared_across_shapes,0.08090901492009159,0.08090901492009159,0.08090901492009159,False
thin_cambered_airfoil,airfoil_cambered,wave,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.503125018440187,0.16075000166893005,0.11520902626216412,0.7790840463712811,0.2969225703661019,0.16832256903095794,circle_solve_shared_across_shapes,0.04839429991045455,0.04839429991045455,0.04839429991045455,False
thin_cambered_airfoil,airfoil_cambered,laplace_dtn,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.15633399039507,0.16075000166893005,0.12324994895607233,19.44033394102007,1.0821805335581303,0.9535805322229862,circle_solve_shared_across_shapes,2.5105038637094986e-13,2.5105038637094986e-13,2.5105038637094986e-13,False
thin_cambered_airfoil,airfoil_cambered,heat,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.363207975402474,0.16075000166893005,0.11466594878584146,19.638623925857246,1.0822162827632078,0.9536162814280639,circle_solve_shared_across_shapes,3.708040637480391e-14,3.708040637480391e-14,3.708040637480391e-14,False
thin_cambered_airfoil,airfoil_cambered,poisson,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.61858302820474,0.16075000166893005,0.1159169478341937,19.895249977707863,1.0941079090116546,0.9655079076765105,circle_solve_shared_across_shapes,3.7991981642178266e-14,3.7991981642178266e-14,3.7991981642178266e-14,False
thin_cambered_airfoil,airfoil_cambered,helmholtz,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.039083970710635,0.16075000166893005,0.1206669257953763,19.32050089817494,1.0747120929105827,0.9461120915754387,circle_solve_shared_across_shapes,4.966566239839158e-14,4.966566239839158e-14,4.966566239839158e-14,False
thin_cambered_airfoil,airfoil_cambered,wave,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.42508399952203,0.16075000166893005,0.11708401143550873,19.70291801262647,1.0872125130845234,0.9586125117493793,circle_solve_shared_across_shapes,5.1465339241146184e-14,5.1465339241146184e-14,5.1465339241146184e-14,False
thin_cambered_airfoil,airfoil_cambered,laplace_dtn,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5264159990474582,0.16075000166893005,0.11358305346220732,0.8007490541785955,0.29626705509144813,0.16766705375630409,circle_solve_shared_across_shapes,0.0012294316897352399,0.0012294316897352399,0.0012294316897352399,False
thin_cambered_airfoil,airfoil_cambered,heat,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5329580744728446,0.16075000166893005,0.11604209430515766,0.8097501704469323,0.29899868241045624,0.1703986810753122,circle_solve_shared_across_shapes,0.0014640944520838005,0.0014640944520838005,0.0014640944520838005,False
thin_cambered_airfoil,airfoil_cambered,poisson,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5090000340715051,0.16075000166893005,0.11612509842962027,0.7858751341700554,0.29808343485152966,0.16948343351638567,circle_solve_shared_across_shapes,0.0011722599078233889,0.0011722599078233889,0.0011722599078233889,False
thin_cambered_airfoil,airfoil_cambered,helmholtz,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5377499619498849,0.16075000166893005,0.11487503070384264,0.8133749943226576,0.2980312807873512,0.1694312794522072,circle_solve_shared_across_shapes,0.0034217569276257503,0.0034217569276257503,0.0034217569276257503,False
thin_cambered_airfoil,airfoil_cambered,wave,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5216669524088502,0.16075000166893005,0.11737504974007607,0.7997920038178563,0.29986117442604154,0.1712611730908975,circle_solve_shared_across_shapes,0.002143784123349687,0.002143784123349687,0.002143784123349687,False
gear_star_airfoil_hybrid,multiscale_airfoil_star,laplace_dtn,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.499167013913393,0.12504193000495434,0.11887506116181612,0.7430840050801635,0.26471561674649513,0.16468207274253172,circle_solve_shared_across_shapes,1.3575520175289096e-14,1.3575520175289096e-14,1.3575520175289096e-14,False
gear_star_airfoil_hybrid,multiscale_airfoil_star,heat,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.5082499701529741,0.12504193000495434,0.1332499086856842,0.7665418088436127,0.2794689207803458,0.17943537677638233,circle_solve_shared_across_shapes,1.2156298783029482e-15,1.2156298783029482e-15,1.2156298783029482e-15,False
gear_star_airfoil_hybrid,multiscale_airfoil_star,poisson,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.4906250396743417,0.12504193000495434,0.1216670498251915,0.7373340195044875,0.2671516898165768,0.16711814581261325,circle_solve_shared_across_shapes,1.2759435482433877e-15,1.2759435482433877e-15,1.2759435482433877e-15,False
gear_star_airfoil_hybrid,multiscale_airfoil_star,helmholtz,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.5066660232841969,0.12504193000495434,0.12250000145286322,0.7542079547420144,0.2686530157613257,0.1686194717573623,circle_solve_shared_across_shapes,1.7872450903479477e-15,1.7872450903479477e-15,1.7872450903479477e-15,False
gear_star_airfoil_hybrid,multiscale_airfoil_star,wave,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.4972500028088689,0.12504193000495434,0.12616696767508984,0.7484589004889131,0.27192764779708034,0.17189410379311693,circle_solve_shared_across_shapes,1.529266388893375e-15,1.529266388893375e-15,1.529266388893375e-15,False
gear_star_airfoil_hybrid,multiscale_airfoil_star,laplace_dtn,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.4842499038204551,0.12504193000495434,0.11974992230534554,0.729041756130755,0.2649689316361522,0.16493538763218868,circle_solve_shared_across_shapes,0.027343749999999892,0.027343749999999892,0.027343749999999892,False
gear_star_airfoil_hybrid,multiscale_airfoil_star,heat,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.49462507013231516,0.12504193000495434,0.11645897757261992,0.7361259777098894,0.262110285499754,0.1620767414957906,circle_solve_shared_across_shapes,0.033074246818576146,0.033074246818576146,0.033074246818576146,False
gear_star_airfoil_hybrid,multiscale_airfoil_star,poisson,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.5021669203415513,0.12504193000495434,0.11399993672966957,0.7412087870761752,0.2599654884155219,0.1599319444115584,circle_solve_shared_across_shapes,0.026737967914438433,0.026737967914438433,0.026737967914438433,False
gear_star_airfoil_hybrid,multiscale_airfoil_star,helmholtz,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.5014169728383422,0.12504193000495434,0.11970801278948784,0.7461669156327844,0.26564231666270643,0.16560877265874296,circle_solve_shared_across_shapes,0.08090901492009153,0.08090901492009153,0.08090901492009153,False
gear_star_airfoil_hybrid,multiscale_airfoil_star,wave,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.503125018440187,0.12504193000495434,0.11758401524275541,0.7457509636878967,0.2635894876827175,0.1635559436787541,circle_solve_shared_across_shapes,0.04839429991045448,0.04839429991045448,0.04839429991045448,False
gear_star_airfoil_hybrid,multiscale_airfoil_star,laplace_dtn,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.15633399039507,0.12504193000495434,0.11245894711464643,19.39383486751467,1.0356814600527287,0.9356479160487652,circle_solve_shared_across_shapes,2.2475987160884014e-13,2.2475987160884014e-13,2.2475987160884014e-13,False
gear_star_airfoil_hybrid,multiscale_airfoil_star,heat,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.363207975402474,0.12504193000495434,0.1117499778047204,19.59999988321215,1.043592240118111,0.9435586961141477,circle_solve_shared_across_shapes,3.742438366489142e-14,3.742438366489142e-14,3.742438366489142e-14,False
gear_star_airfoil_hybrid,multiscale_airfoil_star,poisson,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.61858302820474,0.12504193000495434,0.11354091111570597,19.8571658693254,1.056023800629191,0.9559902566252276,circle_solve_shared_across_shapes,3.818940046400182e-14,3.818940046400182e-14,3.818940046400182e-14,False
gear_star_airfoil_hybrid,multiscale_airfoil_star,helmholtz,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.039083970710635,0.12504193000495434,0.11370796710252762,19.277833867818117,1.0320450625537583,0.9320115185497949,circle_solve_shared_across_shapes,4.824540810157277e-14,4.824540810157277e-14,4.824540810157277e-14,False
gear_star_airfoil_hybrid,multiscale_airfoil_star,wave,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.42508399952203,0.12504193000495434,0.11454103514552116,19.664666964672506,1.04896146513056,0.9489279211265966,circle_solve_shared_across_shapes,5.216777799779805e-14,5.216777799779805e-14,5.216777799779805e-14,False
gear_star_airfoil_hybrid,multiscale_airfoil_star,laplace_dtn,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5264159990474582,0.12504193000495434,0.11333299335092306,0.7647909224033356,0.26030892331618816,0.1602753793122247,circle_solve_shared_across_shapes,0.0012294316897351152,0.0012294316897351152,0.0012294316897351152,False
gear_star_airfoil_hybrid,multiscale_airfoil_star,heat,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5329580744728446,0.12504193000495434,0.11424999684095383,0.7722500013187528,0.2614985132822767,0.16146496927831322,circle_solve_shared_across_shapes,0.0014640944520837903,0.0014640944520837903,0.0014640944520837903,False
gear_star_airfoil_hybrid,multiscale_airfoil_star,poisson,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5090000340715051,0.12504193000495434,0.11245789937674999,0.7464998634532094,0.25870816413468367,0.15867462013072026,circle_solve_shared_across_shapes,0.0011722599078233798,0.0011722599078233798,0.0011722599078233798,False
gear_star_airfoil_hybrid,multiscale_airfoil_star,helmholtz,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5377499619498849,0.12504193000495434,0.11729099787771702,0.7800828898325562,0.26473917629724986,0.16470563229328644,circle_solve_shared_across_shapes,0.0034217569276257295,0.0034217569276257295,0.0034217569276257295,False
gear_star_airfoil_hybrid,multiscale_airfoil_star,wave,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5216669524088502,0.12504193000495434,0.11983292642980814,0.7665418088436127,0.2666109794517979,0.16657743544783443,circle_solve_shared_across_shapes,0.0021437841233496054,0.0021437841233496054,0.0021437841233496054,False
gww_left_smooth_surrogate,gww_pair_surrogate,laplace_dtn,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.499167013913393,0.13537495397031307,0.13029202818870544,0.7648339960724115,0.2864656077387432,0.1781656445624928,circle_solve_shared_across_shapes,1.3151819686395376e-14,1.3151819686395376e-14,1.3151819686395376e-14,False
gww_left_smooth_surrogate,gww_pair_surrogate,heat,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.5082499701529741,0.13537495397031307,0.12041698209941387,0.7640419062227011,0.2769690181594342,0.16866905498318374,circle_solve_shared_across_shapes,1.1670956747627278e-15,1.1670956747627278e-15,1.1670956747627278e-15,False
gww_left_smooth_surrogate,gww_pair_surrogate,poisson,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.4906250396743417,0.13537495397031307,0.11395802721381187,0.7399580208584666,0.2697756911705559,0.16147572799430537,circle_solve_shared_across_shapes,1.1763691174883185e-15,1.1763691174883185e-15,1.1763691174883185e-15,False
gww_left_smooth_surrogate,gww_pair_surrogate,helmholtz,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.5066660232841969,0.13537495397031307,0.11387502308934927,0.7559160003438592,0.2703610613631705,0.1620610981869201,circle_solve_shared_across_shapes,1.8618188403896142e-15,1.8618188403896142e-15,1.8618188403896142e-15,False
gww_left_smooth_surrogate,gww_pair_surrogate,wave,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.4972500028088689,0.13537495397031307,0.11737493332475424,0.7499998901039362,0.2734686374121035,0.16516867423585307,circle_solve_shared_across_shapes,1.4539435125712238e-15,1.4539435125712238e-15,1.4539435125712238e-15,False
gww_left_smooth_surrogate,gww_pair_surrogate,laplace_dtn,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.4842499038204551,0.13537495397031307,0.11283298954367638,0.7324578473344445,0.2683850228398418,0.16008505966359127,circle_solve_shared_across_shapes,0.027343750000000017,0.027343750000000017,0.027343750000000017,False
gww_left_smooth_surrogate,gww_pair_surrogate,heat,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.49462507013231516,0.13537495397031307,0.11420901864767075,0.744209042750299,0.2701933505401636,0.16189338736391318,circle_solve_shared_across_shapes,0.03307424681857611,0.03307424681857611,0.03307424681857611,False
gww_left_smooth_surrogate,gww_pair_surrogate,poisson,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.5021669203415513,0.13537495397031307,0.11591590009629726,0.7534577744081616,0.27221447574750834,0.16391451257125783,circle_solve_shared_across_shapes,0.026737967914438422,0.026737967914438422,0.026737967914438422,False
gww_left_smooth_surrogate,gww_pair_surrogate,helmholtz,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.5014169728383422,0.13537495397031307,0.11583301238715649,0.7526249391958117,0.2721003402257338,0.16380037704948336,circle_solve_shared_across_shapes,0.08090901492009131,0.08090901492009131,0.08090901492009131,False
gww_left_smooth_surrogate,gww_pair_surrogate,wave,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.503125018440187,0.13537495397031307,0.11504197027534246,0.7535419426858425,0.2713804666806633,0.1630805035044129,circle_solve_shared_across_shapes,0.04839429991045453,0.04839429991045453,0.04839429991045453,False
gww_left_smooth_surrogate,gww_pair_surrogate,laplace_dtn,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.15633399039507,0.13537495397031307,0.11112494394183159,19.402833888307214,1.0446804808452725,0.9363805176690221,circle_solve_shared_across_shapes,2.5000125030829013e-13,2.5000125030829013e-13,2.5000125030829013e-13,False
gww_left_smooth_surrogate,gww_pair_surrogate,heat,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.363207975402474,0.13537495397031307,0.11145800817757845,19.610040937550366,1.0536332944563278,0.9453333312800775,circle_solve_shared_across_shapes,3.902893851225928e-14,3.902893851225928e-14,3.902893851225928e-14,False
gww_left_smooth_surrogate,gww_pair_surrogate,poisson,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.61858302820474,0.13537495397031307,0.11283298954367638,19.86679097171873,1.0656489030225202,0.9573489398462698,circle_solve_shared_across_shapes,4.0764769365614034e-14,4.0764769365614034e-14,4.0764769365614034e-14,False
gww_left_smooth_surrogate,gww_pair_surrogate,helmholtz,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.039083970710635,0.13537495397031307,0.11120806448161602,19.285666989162564,1.0398781838982054,0.9315782207219551,circle_solve_shared_across_shapes,5.4532875633006384e-14,5.4532875633006384e-14,5.4532875633006384e-14,False
gww_left_smooth_surrogate,gww_pair_surrogate,wave,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.42508399952203,0.13537495397031307,0.11179107241332531,19.67225002590567,1.056544526363723,0.9482445631874725,circle_solve_shared_across_shapes,5.393706200756235e-14,5.393706200756235e-14,5.393706200756235e-14,False
gww_left_smooth_surrogate,gww_pair_surrogate,laplace_dtn,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5264159990474582,0.13537495397031307,0.11441705282777548,0.7762080058455467,0.2717260067583993,0.16342604358214885,circle_solve_shared_across_shapes,0.001229431689735276,0.001229431689735276,0.001229431689735276,False
gww_left_smooth_surrogate,gww_pair_surrogate,heat,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5329580744728446,0.13537495397031307,0.11362507939338684,0.7819581078365445,0.27120661980006844,0.16290665662381798,circle_solve_shared_across_shapes,0.001464094452083802,0.001464094452083802,0.001464094452083802,False
gww_left_smooth_surrogate,gww_pair_surrogate,poisson,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5090000340715051,0.13537495397031307,0.11237501166760921,0.7567499997094274,0.26895830039090163,0.16065833721465123,circle_solve_shared_across_shapes,0.001172259907823326,0.001172259907823326,0.001172259907823326,False
gww_left_smooth_surrogate,gww_pair_surrogate,helmholtz,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5377499619498849,0.13537495397031307,0.11687504593282938,0.7899999618530273,0.27465624831772095,0.16635628514147055,circle_solve_shared_across_shapes,0.0034217569276255464,0.0034217569276255464,0.0034217569276255464,False
gww_left_smooth_surrogate,gww_pair_surrogate,wave,fd_sqrt_laplacian_fft,finite-difference sqrt-Laplacian surrogate + FFT,local_fd_surrogate,256,7,O(n log n),O(n),0.5216669524088502,0.13537495397031307,0.11449994053691626,0.7715418469160795,0.27161101752426475,0.1633110543480143,circle_solve_shared_across_shapes,0.002143784123349673,0.002143784123349673,0.002143784123349673,False
gww_right_smooth_surrogate,gww_pair_surrogate,laplace_dtn,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.499167013913393,0.12337509542703629,0.11737504974007607,0.7399171590805054,0.261548770746837,0.16284869440520805,circle_solve_shared_across_shapes,2.950740498284238e-14,2.950740498284238e-14,2.950740498284238e-14,False
gww_right_smooth_surrogate,gww_pair_surrogate,heat,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.5082499701529741,0.12337509542703629,0.1213329378515482,0.7529580034315586,0.26588511536829174,0.1671850390266627,circle_solve_shared_across_shapes,2.0846383757737347e-15,2.0846383757737347e-15,2.0846383757737347e-15,False
gww_right_smooth_surrogate,gww_pair_surrogate,poisson,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.4906250396743417,0.12337509542703629,0.11804199311882257,0.7320421282202005,0.2618597985322898,0.16315972219066072,circle_solve_shared_across_shapes,2.0368004725581168e-15,2.0368004725581168e-15,2.0368004725581168e-15,False
gww_right_smooth_surrogate,gww_pair_surrogate,helmholtz,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.5066660232841969,0.12337509542703629,0.11679204180836678,0.7468331605195999,0.2612782215389112,0.16257814519728225,circle_solve_shared_across_shapes,3.2169470179881855e-15,3.2169470179881855e-15,3.2169470179881855e-15,False
gww_right_smooth_surrogate,gww_pair_surrogate,wave,q_fft_repaid_production,final repaid Q spectrum + custom FFT,new_q,256,7,O(n log n),O(n),0.4972500028088689,0.12337509542703629,0.1205839216709137,0.7412090199068189,0.26467776721498615,0.16597769087335718,circle_solve_shared_across_shapes,1.7504088119921379e-15,1.7504088119921379e-15,1.7504088119921379e-15,False
gww_right_smooth_surrogate,gww_pair_surrogate,laplace_dtn,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.4842499038204551,0.12337509542703629,0.11504197027534246,0.7226669695228338,0.2585941450282311,0.159894068686602,circle_solve_shared_across_shapes,0.02734374999999966,0.02734374999999966,0.02734374999999966,False
gww_right_smooth_surrogate,gww_pair_surrogate,heat,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.49462507013231516,0.12337509542703629,0.11608400382101536,0.7340841693803668,0.2600684771702314,0.16136840082860243,circle_solve_shared_across_shapes,0.03307424681857605,0.03307424681857605,0.03307424681857605,False
gww_right_smooth_surrogate,gww_pair_surrogate,poisson,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.5021669203415513,0.12337509542703629,0.11566700413823128,0.7412090199068189,0.25996572124616557,0.1612656449045365,circle_solve_shared_across_shapes,0.02673796791443843,0.02673796791443843,0.02673796791443843,False
gww_right_smooth_surrogate,gww_pair_surrogate,helmholtz,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.5014169728383422,0.12337509542703629,0.11908309534192085,0.7438751636072993,0.2633505646372214,0.16465048829559237,circle_solve_shared_across_shapes,0.08090901492009125,0.08090901492009125,0.08090901492009125,False
gww_right_smooth_surrogate,gww_pair_surrogate,wave,raw_cycle_q_diagnostic,raw finite-cycle Q diagnostic + custom FFT,q_finite_cycle_diagnostic,256,7,O(n log n),O(n),0.503125018440187,0.12337509542703629,0.1163750421255827,0.742875155992806,0.26071367998762673,0.16201360364599776,circle_solve_shared_across_shapes,0.04839429991045462,0.04839429991045462,0.04839429991045462,False
gww_right_smooth_surrogate,gww_pair_surrogate,laplace_dtn,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.15633399039507,0.12337509542703629,0.11341692879796028,19.393126014620066,1.0349726071581244,0.9362725308164954,circle_solve_shared_across_shapes,3.44526447582675e-13,3.44526447582675e-13,3.44526447582675e-13,False
gww_right_smooth_surrogate,gww_pair_surrogate,heat,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.363207975402474,0.12337509542703629,0.11358398478478193,19.600167055614293,1.0437594125202545,0.9450593361786256,circle_solve_shared_across_shapes,4.0431330823129236e-14,4.0431330823129236e-14,4.0431330823129236e-14,False
gww_right_smooth_surrogate,gww_pair_surrogate,poisson,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.61858302820474,0.12337509542703629,0.11491705663502216,19.856875180266798,1.0557331115705892,0.9570330352289602,circle_solve_shared_across_shapes,4.150197858584522e-14,4.150197858584522e-14,4.150197858584522e-14,False
gww_right_smooth_surrogate,gww_pair_surrogate,helmholtz,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.039083970710635,0.12337509542703629,0.11608400382101536,19.278543069958687,1.032754264694328,0.934054188352699,circle_solve_shared_across_shapes,6.610138893055002e-14,6.610138893055002e-14,6.610138893055002e-14,False
gww_right_smooth_surrogate,gww_pair_surrogate,wave,direct_naive_dft_repaid,direct repaid Q spectrum via naive DFT,dense_time_not_dense_storage,256,7,O(n^2),O(n),19.42508399952203,0.12337509542703629,0.12337497901171446,19.67183407396078,1.0561285744188353,0.9574284980772063,circle_solve_shared_across_shapes,6.811342333849858e-14,6.811342333849858e-14,6.811342333849858e-14,False
